content,label
"không dùng điểm để đánh giá , nó làm sinh viên không dám thực hiện .",0
Chất liệu dày dặn - Chất lượng sản phẩm tuyệt vời,2
thầy nói ngoài lề hơi nhiều .,0
chất đẹp mỗi tội chiều dài hơi ngắn,2
"Áo giống hình, vải đẹp",2
Shop gửi thiếu 1 cái áo dài tay size l ạ,0
"cô dạy rất chi tiết , dễ hiểu , biết cách truyền cảm hứng cho sinh viên .",2
Tiền nào của nấy hic hic,1
Shop phục vụ tốt,2
Mua nhầm size nhưng gặp chị chủ tốt tính nên gửi đổi rất nhanh,2
Váy y hình,2
"kiến thức uyên thâm , tầm hiểu biết sâu rộng .",2
"em thành thật chia sẻ , khoa nên bỏ môn học này .",0
"giọng nói hơi nhỏ , khó tiếp thu !",0
sự nhiệt tình giảng dạy của giảng viên .,1
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh,2
"giảng viên nhiệt tình , đúng giờ .",2
Sẽ mua thêm một màu nữa ❤️,2
Mùi nước hoa dị quá,1
Bị phai màu rất nhiều,0
Rất đáng tiền sản phẩm đẹp,2
Áo của sh siêu đẹp i hình 100% lun,2
các hoạt động thi đua các nhóm trên lớp với nhau .,1
ai bi đau dạ dày ko nên uốn nhé,1
"Âm nghe ổn, to nhưng 4 sao thui, để dùng 1 tháng xem có chất lượng ko rồi mới sửa 5 sao",2
Màu hồng hơi tối,0
"cần giảng kỹ hơn phần lý thuyết , đi sâu chậm hơn một chút .",0
tài liệu ít được cập nhật .,0
Áo bó phần dưới nên ko thích lắm ~,1
giảng viên không đưa các bài giảng lên hệ thống courses .,0
"Đóng gói sản phẩm rất đẹp và chắc chắn, được tặng cột tóc xinh xinh",2
"Chất lượng sản phẩm tuyệt vời, áo đẹp",2
Hơi thất vọng,0
Giày giao về hơi dơ nhưng giao rất nhanh,1
Chất đẹp,2
"Shop nhiệt tình, tốt bụng, hàng đẹp",2
giảng viên ôn đúng trọng tâm .,2
"Áo đẹp lắm shop ơi, vải đẹp nữa Chất lượng sản phẩm tuyệt vời",2
cô dạy hay và có tâm .,2
Màu sắc hơi đậm hơn trong hình một tí nhưng ổn,1
"y hình, ns chung là đẹp",2
Chất lượng sản phẩm kém mau xau qua.ko giong hinh chut nao.truoc khi dat mua.da nt hoi shop rat ky ve xhat luong va mau sac.shop noi rat dep.vay ma khi dc ao thi hỡi ơi,0
thầy thiện nhiệt tình .,2
Đường may chắc chắn,2
"tụi bạn em nó nói hỏi bài thầy thì mặt thầy có gì đó nghiêm trọng nhưng đối với em có bao giờ chuyện đó xảy ra , thầy nói chuyện rất là thật cái nào thầy chưa biết là thầy nói chưa biết ngay , thầy dạy xuất sắc 1 giáo viên trẻ quá tuyệt vời .",2
Đáng yêu ghê luôn 😍😍😍,2
Chất lượng thì chưa xài nên chưa rõ,1
"Chất lượng sản phẩm rất kém, mùi hắc ko chịu nổi còn sữa tắm thì lỏng lè",0
Giao hàng nhanh,2
Iu shop dễ sợ. 😍😍,2
oop khá phức tạp nên cần nhiều ví dụ .,0
Nhưng hơi rộng,1
Vải đẹp,2
"không nên để xảy ra lỗi trong yêu cầu thực hành , không thực hành phần nào chưa học lý thuyết .",0
trên đây là ý kiến về các vấn đề em nhận ra sau khi học .,1
cô giảng dạy nhiệt tình và dễ hiểu .,2
"Chất lượng ok, 5 sao vì chủ shop quá dthuong 😍",2
học với tma không phù hợp với nội dung môn học .,0
tận tình với học sinh .,2
cần tạo cảm hứng học hơn cho sinh viên .,0
Cám ơn shop tư vấn nhiệt tình và gửi đúng mẫu,2
Sản phẩm k như hình vải xấu hơn trong hình,0
Nhưng thôi tiền nào của nấy,1
"Màu hơi nhạt so với hình, nhưng với số tiền như vậy thì mình cảm thấy ok lắm",2
feedback thay cho 4 miếng mask nhé,1
Đường may ẩu thả,0
"giảng viên giảng dạy nhiệt tình , giải đáp được thắc mắc của sinh viên .",2
K có chút danh dự j,0
Mình mua 5 cái và cái nào cũng ưng ý và vừa tiền,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắnRat hai long,2
không có tinh thần giảng dạy .,0
"thầy dạy tốt , vui vẻ .",2
giúp sinh viên cảm thấy thoải mái trong giờ học .,2
"Chất lượng Ok, săn được giá rẻ",1
bài tập phong phú .,2
Mua rất nhiều lần và rất thích cách làm việc của shop ạ,2
chất đẹp,2
Rất hoang mang về chất lượng,0
dùng hệ thống we code .,1
"Nhưng Bao đựng thảm ko giông hình, đựng ko vừa thảm",0
thầy khó quá .,0
Vải đẹp y hình,2
Áo chữ nga quá rộng và dài,0
"Shop tư vấn nhiệt tình, có tâm, hàng chất lượng y hình, sẽ ủng hộ shop",2
Shop phục vụ rất tốt Thời gian giao hàng rất nha,2
Hàng y như hình,2
Ko thoải mái lắm,0
"không thông báo rõ ràng và đầy đủ quy định cụ thể khi cho sinh viên làm đồ án , đến khi chỉ còn một tháng cuối mới nhận được thông báo không được sử dụng một số thư viện ( sinh viên mail hỏi thì mới nhận được thông báo ) dẫn đến khó khăn cho sinh viên dù đã làm xong đồ án và phải làm lại .",0
Chưa đi mà nhìn thôi đã bong hết đế rồi,0
Nhung ma mac ban dep,1
chương trình của trường mình ngày càng không sát thực tiễn .,0
Thiết kế không được khoa học,0
Chất OK ạk,2
Màu xinh cực,2
Lại còn đc mã giảm giá nữa chứ,1
Quá dở,0
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,2
"có nhiều sinh viên e ngại trong việc hỏi bài vì vậy giảng viên nên sẵn sàng giúp đỡ sinh viên làm bài tập một cách nhiệt tình , vui vẻ hơn đôi khi sinh viên cần .",0
Chất ok Đóng gói sản phẩm rất đẹp và chắc chắn,2
"cô dạy tận tình , dễ hiểu .",2
Chất vải hơi nóng nhưng đc cái mịn đẹp ít nhăn,2
Vải hơn cứng,0
Chất lượng như hình nhưng m mua màu xanh lại giao màu vàng nên trừ 1 sao,2
Bị lỗi mt bên vai,2
Ko pit sao con e lai bi bón😔,1
"Gt dưới 55kg nhưng mình còn chưa đc 53kg mà còn chặt, thật sự k biết xử lý sao vs sp đã mua",0
Mình thích lắm :),2
giúp đỡ học sinh quá ít .,0
thầy nhiệt tình giúp đỡ sinh viên trong quá trình thực hành .,2
Giặt xong nhăn quá,0
giáo viên cực kỳ nhiệt tình .,2
tuy năm 3 - 4 nhưng nhiều bạn vẫn chưa biết cách báo cáo đồ án như thế nào là hợp lý và hiệu quả nhất .,0
shop gửi nhầm size cho m. đặt size s thì gửi size m,0
thầy cần xem rõ cách dạy trên lớp .,0
Áo xinh xiểu ♡,1
thầy giảng bài kỹ !,2
"Ship hơi cao, nên để nhà vận chuyển ghtk để khách tiết kiệm chi phí",0
trong lớp thầy luôn tác động để lớp tự giác phát biểu nêu ý kiến .,2
"Giày như hình, đi nhẹ, đóng gói đẹp",2
Áo rất đẹp..,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền❤️,2
nhiều bài tập về nhà .,0
Vừa ý,2
giảng viên đảm bảo thời gian lên lớp và khối lượng kiến thức trong mỗi buổi học .,2
Quần đẹp lắm shop...,2
"Áo vải mượt, nơ hơi to",1
"vải hơi cứng ko biết giặt có mềm ko nhưng nc là ok, nên tăng size nhé mn ko sẽ bị kích đũng đấy. cao >1m62 thì mặc sẽ bị ngắn",1
Rất đáng tiền Rất đáng tiền,2
"Chất lượng sản phẩm tuyệt vời, ngon quá",2
Bột thơm và béo,2
"Đáng đồng tiền, Chất lượng sản phẩm khá tốt, Thời gian giao hàng nhanh",2
Sản phẩm đẹp y hình rất hài lòng,2
"giảng viên vui vẻ , tận tình .",2
"thầy dạy rất tâm huyết , dạy chậm và kỹ lưỡng .",0
Giá tận 175k nhưng ko ghi giá trên chai ko biết có khai khống giá không,0
"thầy hay kéo giờ nhưng dạy tận tình , cho ví dụ và bài tập dễ hiểu .",2
K chấp nhận được sản phẩm,0
Sẽ ủng hộ shop thời gian tới,2
Chất lượng sản phẩm tuyệt vờiShop còn dễ thương tạng sin gum,2
Hàng ok đẹp bó sát thoải mái,1
Bản thân tôi đã gặp,0
Chất vải đẹp nhưng dáng váy hơi rộng,2
"Màu và váy giống hình,nhưng chất vải xấu cứng,k mềm như shop nói chất liệu voan",0
Trên cả tuyệt vời,2
Chẳc do tay mình to.😭😭 Thời gian giao hàng rất nhanh,2
Đóng gói sản phẩm hút chân không và chắc chắn,2
tất cả đều tốt .,2
"Hàng tốt, thái độ phục vụ chuyên nghiệp",2
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.giày y hình OK shop,2
Mh rất hài lòng vs sp,2
cảm thấy cô rất nhiệt tình làm việc theo nhóm hiệu quả .,2
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng rất tốt,2
So với áo dạ thì áo hơi mỏng,0
Đóng gói sản phẩm rất đẹp và chắc chắn,2
"Váy quá rộng, cúc bị rời hết ra",1
"From áo lên rất xấu , vải không đẹp bỏ ra 250k mua bằng giá tiền đi shop mà nhận về hàng rất dỡ",0
Bị rách ạ:3 ảnh bên trong kh sao😧,2
Sẽ tiếp tục ủng hộ shop,2
"Giá rẻ, đóng hộp rất cẩn thận",1
rất tận tâm .,2
"Cứ tưởng áo vài, thi ra là thun lạnh",0
Bộ ăn dặm của bé dễ thương,2
Cặp đẹp hơn nhiều so với mong đợi,2
chưa có điểm thi giữa kỳ .,0
Thời gian giao hàng rất nhanh Rất đáng tiền,2
Sp dung duoc,2
Đóng gói đẹp,2
Shop hục vụ chu đáo.Thời gian giao hàng cũng nhanh nữa.Nói chung rất hài lòng ❤,2
Sản phẩm nhận được khá là ok,2
"Rất đáng tiền, áo rất đẹp 👍👍",2
"thầy wzjwz30 là một giảng viên trẻ , vì vậy thầy rất hiểu tâm lý sinh viên và giúp đỡ chúng em rất nhiều .",2
giáo viên dạy rất nhiệt tình .,2
Giày đẹp ghê ây.rất ưng.chúc shop làm ăn phát đạt,2
Sẽ quay lại mua áo của shop nữa ạ,2
các yêu cầu về đồ án môn học nên đươc đưa ra chính xác trước khi sinh viên bắt đầu thực hiện chia nhóm và làm đồ án .,0
"Giao sai áo,đặt áo lót đúc bàn tay nâng ngực giao hàng lại giao áo này",0
có nhiều ví dụ thực tế hơn .,0
"Giống y chang hình, chất dày dặn, đáng đồng tiền, quá xuất sắc",2
không thực hành .,0
"Về chất lượng sp thì áo vải khá mỏng, mỏng hơn mình nghĩ, nhưng form áo đẹp, chuẩn, y hình, khá hài lòng ~ 5/5* luôn :3",2
cảm ơn thầy wzjwz291 rất nhiều .,2
thầy rất nhiệt tình giảng dạy và giải đáp thắc mắc của sinh viên !,2
"kiến thức thu được là con số 0 , ngao ngán với bài tập cách giảng dạy của giảng viên .",0
Áo đẹp lm ạ k uổng công chờ chất đẹp lm ạ hihi,2
"thầy giảng dạy nhiệt tình , có liên hệ thực tế .",2
Chất lượng sản phẩm tuyệt vời,2
Giao hàng nhanh,2
giảng viên truyền đạt hay .,2
Đóng gói sản phẩm rất đẹp và chắc chắn,2
Sản phẩm rất đẹp,2
thực sự môn này chiếm 85% thời gian học mà trong khi đó bài báo cáo chỉ chiếm 15% trong tổng số điểm .,0
Mua flash sale quá rẻ luôn á,2
cần có thêm nhiều tài liệu cho sinh viên nghiên cứu .,0
Ngàn sao cho shop,2
Cho shop 100 điểm 👍👍👍,2
Hôi kinh khủng,0
Chất lượng sản phẩm tuyệt vời; Shop phục vụ rất tốt; Rất đáng tiền,2
Nhưng ksao,1
Nhưng mà tay áo không đồng đều cho lắm ạ,0
Chất lượng hơn cả sự mong đợi,2
"Chất lượng sản phẩm tuyệt vời💓 giống hình y chang,thích chất vải",2
"phòng đào tạo và khoa wzjwz84 nên thống nhất lại hình thức thi và nội dung thi cho hợp lý , tránh thay đổi hình thức thi vào gần sát cuối kỳ học .",0
giáo viên cần lên lớp thường xuyên hơn và dạy những kiến thức thiết thực với môn học hơn .,0
Màu áo k giống trên ảnh,0
sự tận tình giảng dạy tận tình .,2
hay bỏ lớp hơn cả tiếng đồng hồ .,0
"thầy vui tính , rất tâm lý sinh viên .",2
đề nghị chuyển tất cả các lớp toán và lý sang phòng học dùng bảng và phấn viết .,0
Áo như ảnh,1
Chất lượng sản phẩm tuyệt vời.áo mình mặc rất thích nhá,2
thân thiện và dễ tiếp thu hơn .,0
Hàng chuẩn y hình luôn,2
chia lớp theo đúng khả năng !,1
giảng khá nhanh .,0
đồ án quá khó với sinh viên năm 3 chưa đủ kiến thức .,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,2
Tế vấn hơi hời hợt,1
Đóng gói sản phẩm rất đẹp và chắc chắn,2
"cô rất vui tính nà , không khí lớp lúc nào cũng vui hết , cô dạy rất hay , dễ hiểu !",2
Đóng gói sản phẩm chắc chắn,2
đồ án rất vừa sức sinh viên .,2
"Thời gian giao hàng nhanh. dáng áo ok nhưng nhão, chạm đâu cũng bj rút sợi",1
thầy tôi dạy rất hay và chia sẻ rất nhiều .,2
Hàng đẹp và rẻ lắm nha.shop đóng gói cẩn thận.giao hàng siêu nhanh.thank shop,2
1 tháng tui mua ở shop này 2 cái áo sơ mi rồi đó 😂😂 chỉ nói tóm lai là áo max đẹp phù hợp vs giá tiền ❤️❤️❤️❤️,2
Bạn mình nhận hàng hộ rồi đặt lun 1 chiếc =)),2
Cái quai ngang có vẻ lỏng lẻo,1
"Chất lượng tốt, quên mất đúng ra mình phải đặt các loại khác nhau7 hộp cũng 1 loại.",1
Chất đẹp,2
Hơn cả tuyệt vời,2
Nên giao vậy,0
Nhiều đg may còn lỗi,0
"rồi trong thời gian sinh viên báo cáo thì không lắng nghe và góp ý , mà hỏi những câu ví dụ như doubledot "" chỉ có vậy thôi hả ? còn gì nữa không ? dotdotdot "" .",0
không hỗ trợ nhiệt tình .,0
Quần bị rách hix,0
Giao nhầm màu dù đã nhắn rõ và đã trả lời,0
"giảng viên lên lớp đúng giờ , tận tâm với sinh viên và nhiệt tình giảng dạy , hướng dẫn .",2
Shop phục vụ rất tốt,2
cần thêm nhiều kit để thực hành .,0
Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền Chất lượng sản phẩm tuyệt vời,2
cảm ơn cô .,1
Váy mềm mượt và lên dáng rất đẹp,2
"Đóng gói sản phẩm rất đẹp và chắc chắn, thời gian giao hàng rất nhanh",2
cần cho thêm giáo trình .,0
Lo viên xả vải này tôi mua về không thấy thơm,0
Chất lượng sản phẩm kém,0
tuy nhiên vẫn còn một vài chỗ hơi khó tiếp thu .,0
Đóng gói sản phẩm rất đẹp và chắc chắn,2
Hang dep.nhung chat lieu vai day va nong,1
"giáo viên giảng dạy xúc tích , dễ hiểu .",2
"vui tính , nhiệt tình , đảm bảo giờ giấc , đúng giờ .",2
Áo y hình,2
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Rất đáng tiền,2
